recipe_id,ing_id,ing_name,cat,continent
15342,4397,onion,plant,LAT
15342,4342,garlic,spice,LAT
15342,5460,beef stock,animal,LAT
15342,16385,chili powder,spice,LAT
15342,16403,dried oregano,spice,LAT
15342,20551,ground cumin,spice,LAT
15342,16406,ground black pepper,spice,LAT
15342,3717,fresh cilantro,spice,LAT
17239,20384,whole chicken,animal,LAT
17239,4397,onion,plant,LAT
17239,4279,carrot,plant,LAT
17239,4292,celery,plant,LAT
17239,4342,garlic,spice,LAT
17239,20497,poblano chile pepper,plant,LAT
17239,4397,onion,plant,LAT
17239,4342,garlic,spice,LAT
17239,5219,raisin,plantproduct,LAT
17239,1525,brown sugar,condiment,LAT
17239,16406,ground black pepper,spice,LAT
17239,16380,bay leaf,spice,LAT
17239,7842,white vinegar,condiment,LAT
17239,3717,fresh cilantro,spice,LAT
17239,16261,sour cream,dairy,LAT
17239,16401,ground nutmeg,spice,LAT
17239,1526,white sugar,condiment,LAT
17239,3717,fresh cilantro,spice,LAT
13330,6305,vegetable oil,condiment,LAT
13330,2351,corn tortilla,grain,LAT
13330,4397,onion,plant,LAT
13330,4432,green bell pepper,plant,LAT
13330,4342,garlic,spice,LAT
13330,1684,all-purpose flour,grain,LAT
13330,16133,chicken broth,animal,LAT
13330,16385,chili powder,spice,LAT
195389,2779,canned black beans,plantproduct,LAT
195389,6305,vegetable oil,condiment,LAT
195389,4397,onion,plant,LAT
195389,4786,red bell pepper,plant,LAT
195389,16385,chili powder,spice,LAT
195389,16407,cayenne pepper,spice,LAT
195389,16403,dried oregano,spice,LAT
195389,5121,mango,plant,LAT
195389,16215,shredded Cheddar cheese,dairy,LAT
195389,5588,salsa,plantproduct,LAT
134329,4397,onion,plant,LAT
134329,4311,fresh corn kernel,plant,LAT
134329,4279,carrot,plant,LAT
134329,4786,red bell pepper,plant,LAT
134329,4292,celery,plant,LAT
134329,16404,paprika,spice,LAT
134329,3717,fresh cilantro,spice,LAT
130573,1684,all-purpose flour,grain,LAT
130573,16157,butter,dairy,LAT
130573,6300,shortening,dairy,LAT
130573,16317,egg,animal,LAT
130573,5199,plantain,plantproduct,LAT
130573,1526,white sugar,condiment,LAT
130573,16424,vanilla extract,plantproduct,LAT
130573,16401,ground nutmeg,spice,LAT
130573,16318,egg white,animal,LAT
130573,1526,white sugar,condiment,LAT
108659,5112,lime juice,plantproduct,LAT
108659,6305,vegetable oil,condiment,LAT
108659,4397,onion,plant,LAT
108659,4786,red bell pepper,plant,LAT
108659,3640,tomato paste,plantproduct,LAT
108659,7842,white vinegar,condiment,LAT
108659,16401,ground nutmeg,spice,LAT
108659,16404,paprika,spice,LAT
86001,6305,vegetable oil,condiment,LAT
86001,4432,green bell pepper,plant,LAT
86001,4397,onion,plant,LAT
86001,4342,garlic,spice,LAT
86001,3686,ketchup,condiment,LAT
213710,5520,chicken bouillon,condiment,LAT
213710,20497,poblano chile pepper,plant,LAT
213710,6305,vegetable oil,condiment,LAT
213710,4397,onion,plant,LAT
214509,4267,cabbage,plant,LAT
214509,4786,red bell pepper,plant,LAT
214509,20269,red onion,plant,LAT
214509,4279,carrot,plant,LAT
214509,5121,mango,plant,LAT
214509,3717,fresh cilantro,spice,LAT
217410,18794,whole clove,spice,LAT
217410,4397,onion,plant,LAT
217410,4342,garlic,spice,LAT
217410,16403,dried oregano,spice,LAT
217410,16417,dried thyme,spice,LAT
217410,5112,lime juice,plantproduct,LAT
217410,16380,bay leaf,spice,LAT
215220,4183,pork shoulder,animal,LAT
215220,4397,onion,plant,LAT
215220,5140,orange juice,plantproduct,LAT
221430,6305,vegetable oil,condiment,LAT
221430,16278,milk,dairy,LAT
221430,16317,egg,animal,LAT
236182,16317,egg,animal,LAT
236182,5015,banana,plant,LAT
236182,16278,milk,dairy,LAT
236182,1526,white sugar,condiment,LAT
236182,1525,brown sugar,condiment,LAT
236182,2356,baking powder,other,LAT
234422,16157,butter,dairy,LAT
234422,4431,canned diced green chile peppers,plantproduct,LAT
234422,4572,tomato,plant,LAT
234422,16317,egg,animal,LAT
235755,4397,onion,plant,LAT
235755,16380,bay leaf,spice,LAT
229685,3717,fresh cilantro,spice,LAT
229685,4405,green onion,spice,LAT
229685,6294,mayonnaise,condiment,LAT
229685,3725,jalapeno pepper,plant,LAT
229685,4342,garlic,spice,LAT
215699,5140,orange juice,plantproduct,LAT
215699,5107,lemon juice,plantproduct,LAT
215699,5112,lime juice,plantproduct,LAT
215699,16406,ground black pepper,spice,LAT
215699,16423,fresh thyme,spice,LAT
215699,4342,garlic,spice,LAT
215699,4343,fresh ginger root,spice,LAT
215699,20447,habanero pepper,plant,LAT
215699,16377,ground allspice,spice,LAT
215699,16401,ground nutmeg,spice,LAT
215699,16386,ground cinnamon,spice,LAT
215699,6305,vegetable oil,condiment,LAT
213996,4397,onion,plant,LAT
213996,3717,fresh cilantro,spice,LAT
213996,6307,olive oil,condiment,LAT
213996,5012,avocado,plant,LAT
213996,5106,lemon,plant,LAT
239790,16417,dried thyme,spice,LAT
239790,16377,ground allspice,spice,LAT
239790,16406,ground black pepper,spice,LAT
239790,16396,garlic powder,spice,LAT
239790,16386,ground cinnamon,spice,LAT
239790,16401,ground nutmeg,spice,LAT
239790,16407,cayenne pepper,spice,LAT
77253,6307,olive oil,condiment,LAT
77253,4397,onion,plant,LAT
108792,5012,avocado,plant,LAT
108792,3717,fresh cilantro,spice,LAT
108792,3686,ketchup,condiment,LAT
108165,6307,olive oil,condiment,LAT
108165,4397,onion,plant,LAT
108165,4432,green bell pepper,plant,LAT
108165,4582,tomato sauce,plantproduct,LAT
108165,4342,garlic,spice,LAT
108165,3717,fresh cilantro,spice,LAT
108165,16406,ground black pepper,spice,LAT
108165,20551,ground cumin,spice,LAT
141810,16396,garlic powder,spice,LAT
141810,4397,onion,plant,LAT
141810,5112,lime juice,plantproduct,LAT
165436,6281,lard,animal,LAT
165436,4397,onion,plant,LAT
165436,4342,garlic,spice,LAT
165436,2351,corn tortilla,grain,LAT
165436,5199,plantain,plantproduct,LAT
165436,20384,whole chicken,animal,LAT
12951,6307,olive oil,condiment,LAT
12951,4397,onion,plant,LAT
12951,4342,garlic,spice,LAT
12951,16403,dried oregano,spice,LAT
12951,20551,ground cumin,spice,LAT
12951,16406,ground black pepper,spice,LAT
12951,20384,whole chicken,animal,LAT
12951,16380,bay leaf,spice,LAT
12951,3640,tomato paste,plantproduct,LAT
12951,4786,red bell pepper,plant,LAT
12951,4432,green bell pepper,plant,LAT
12951,4279,carrot,plant,LAT
12951,4292,celery,plant,LAT
12951,4442,potato,plant,LAT
12951,5012,avocado,plant,LAT
12951,16231,shredded Monterey Jack cheese,dairy,LAT
12951,2351,corn tortilla,grain,LAT
14957,6494,chicken breast,animal,LAT
14957,16380,bay leaf,spice,LAT
14957,20551,ground cumin,spice,LAT
14957,4397,onion,plant,LAT
14957,4342,garlic,spice,LAT
14957,3640,tomato paste,plantproduct,LAT
45840,6305,vegetable oil,condiment,LAT
45840,3103,ground beef,animal,LAT
45840,4442,potato,plant,LAT
45840,4431,canned diced green chile peppers,plantproduct,LAT
45840,4397,onion,plant,LAT
95323,3717,fresh cilantro,spice,LAT
95323,4572,tomato,plant,LAT
95323,4397,onion,plant,LAT
95323,20244,crushed red pepper,spice,LAT
95323,5106,lemon,plant,LAT
241099,6494,chicken breast,animal,LAT
241099,2882,soy sauce,condiment,LAT
241099,5112,lime juice,plantproduct,LAT
241099,3725,jalapeno pepper,plant,LAT
241099,4342,garlic,spice,LAT
241099,5012,avocado,plant,LAT
241099,4572,tomato,plant,LAT
241099,4397,onion,plant,LAT
241099,5112,lime juice,plantproduct,LAT
241099,3717,fresh cilantro,spice,LAT
241099,5592,hot sauce,condiment,LAT
241099,6420,canola oil,condiment,LAT
241099,4397,onion,plant,LAT
241099,4786,red bell pepper,plant,LAT
241099,4372,shredded lettuce,plant,LAT
213761,5375,bacon,animal,LAT
213761,4397,onion,plant,LAT
213761,4342,garlic,spice,LAT
213761,4409,fresh parsley,spice,LAT
213761,3717,fresh cilantro,spice,LAT
213761,20551,ground cumin,spice,LAT
213761,16406,ground black pepper,spice,LAT
213761,5112,lime juice,plantproduct,LAT
213761,16380,bay leaf,spice,LAT
213761,3717,fresh cilantro,spice,LAT
213761,4409,fresh parsley,spice,LAT
214611,1684,all-purpose flour,grain,LAT
214611,16157,butter,dairy,LAT
214611,1527,confectioners' sugar,condiment,LAT
214611,1527,confectioners' sugar,condiment,LAT
230155,20303,cinnamon stick,spice,LAT
230155,18794,whole clove,spice,LAT
230155,16278,milk,dairy,LAT
230156,3701,tomatillo,plant,LAT
230156,20270,white onion,plant,LAT
230156,20497,poblano chile pepper,plant,LAT
230156,3725,jalapeno pepper,plant,LAT
230156,3717,fresh cilantro,spice,LAT
230156,4342,garlic,spice,LAT
230156,20482,frying oil,condiment,LAT
230156,2351,corn tortilla,grain,LAT
230156,16231,shredded Monterey Jack cheese,dairy,LAT
233486,6305,vegetable oil,condiment,LAT
233486,16317,egg,animal,LAT
233486,16215,shredded Cheddar cheese,dairy,LAT
233486,5012,avocado,plant,LAT
233486,3717,fresh cilantro,spice,LAT
233486,5588,salsa,plantproduct,LAT
233486,16261,sour cream,dairy,LAT
232437,16380,bay leaf,spice,LAT
232437,5375,bacon,animal,LAT
232437,4397,onion,plant,LAT
232437,4342,garlic,spice,LAT
232437,20551,ground cumin,spice,LAT
232437,16407,cayenne pepper,spice,LAT
232437,6307,olive oil,condiment,LAT
236590,4267,cabbage,plant,LAT
236590,20453,Roma (plum) tomato,plant,LAT
236590,20269,red onion,plant,LAT
236590,4397,onion,plant,LAT
236590,3725,jalapeno pepper,plant,LAT
236590,3717,fresh cilantro,spice,LAT
236590,5111,lime,plant,LAT
236590,4342,garlic,spice,LAT
232450,1526,white sugar,condiment,LAT
232450,1684,all-purpose flour,grain,LAT
232450,16386,ground cinnamon,spice,LAT
232450,16387,ground clove,spice,LAT
232450,16424,vanilla extract,plantproduct,LAT
213708,3701,tomatillo,plant,LAT
213708,3723,serrano pepper,plant,LAT
213708,3717,fresh cilantro,spice,LAT
213708,5012,avocado,plant,LAT
213709,20269,red onion,plant,LAT
213709,20447,habanero pepper,plant,LAT
213709,5111,lime,plant,LAT
213709,6305,vegetable oil,condiment,LAT
213709,4183,pork shoulder,animal,LAT
213709,5140,orange juice,plantproduct,LAT
213709,7842,white vinegar,condiment,LAT
213709,4342,garlic,spice,LAT
216168,16157,butter,dairy,LAT
216168,1525,brown sugar,condiment,LAT
216168,1526,white sugar,condiment,LAT
216168,16317,egg,animal,LAT
216168,16424,vanilla extract,plantproduct,LAT
216168,1684,all-purpose flour,grain,LAT
216168,16386,ground cinnamon,spice,LAT
217841,16261,sour cream,dairy,LAT
217841,6294,mayonnaise,condiment,LAT
217841,4405,green onion,spice,LAT
217841,4431,canned diced green chile peppers,plantproduct,LAT
217841,16385,chili powder,spice,LAT
217841,4342,garlic,spice,LAT
218177,4442,potato,plant,LAT
218177,16317,egg,animal,LAT
218177,6294,mayonnaise,condiment,LAT
219295,6494,chicken breast,animal,LAT
219295,4397,onion,plant,LAT
219295,5219,raisin,plantproduct,LAT
219295,20551,ground cumin,spice,LAT
219295,16417,dried thyme,spice,LAT
255660,6307,olive oil,condiment,LAT
255660,4397,onion,plant,LAT
255660,4432,green bell pepper,plant,LAT
255660,4342,garlic,spice,LAT
255660,4582,tomato sauce,plantproduct,LAT
255660,5592,hot sauce,condiment,LAT
255660,4409,fresh parsley,spice,LAT
255660,16396,garlic powder,spice,LAT
255660,20551,ground cumin,spice,LAT
255660,16406,ground black pepper,spice,LAT
255660,16380,bay leaf,spice,LAT
129206,16385,chili powder,spice,LAT
129206,5107,lemon juice,plantproduct,LAT
129206,5121,mango,plant,LAT
80121,20482,frying oil,condiment,LAT
80121,3725,jalapeno pepper,plant,LAT
80121,4405,green onion,spice,LAT
80121,4342,garlic,spice,LAT
80121,1525,brown sugar,condiment,LAT
80121,6420,canola oil,condiment,LAT
76409,6305,vegetable oil,condiment,LAT
76409,4397,onion,plant,LAT
76409,4432,green bell pepper,plant,LAT
76409,3640,tomato paste,plantproduct,LAT
76409,4572,tomato,plant,LAT
76409,16423,fresh thyme,spice,LAT
76409,3795,coconut milk,plantproduct,LAT
204423,4279,carrot,plant,LAT
204423,5015,banana,plant,LAT
70753,5199,plantain,plantproduct,LAT
70753,6307,olive oil,condiment,LAT
70753,20270,white onion,plant,LAT
54599,6305,vegetable oil,condiment,LAT
54599,1684,all-purpose flour,grain,LAT
54599,4431,canned diced green chile peppers,plantproduct,LAT
54599,3723,serrano pepper,plant,LAT
54599,4397,onion,plant,LAT
54599,20551,ground cumin,spice,LAT
54599,3717,fresh cilantro,spice,LAT
25554,1684,all-purpose flour,grain,LAT
25554,16157,butter,dairy,LAT
25554,16319,egg yolk,animal,LAT
25554,16278,milk,dairy,LAT
25554,16294,sweetened condensed milk,dairy,LAT
20890,6305,vegetable oil,condiment,LAT
20890,4397,onion,plant,LAT
20890,4582,tomato sauce,plantproduct,LAT
20890,6300,shortening,dairy,LAT
145412,1526,white sugar,condiment,LAT
145412,16424,vanilla extract,plantproduct,LAT
107712,5121,mango,plant,LAT
107712,16278,milk,dairy,LAT
220166,3701,tomatillo,plant,LAT
220166,3725,jalapeno pepper,plant,LAT
220166,3717,fresh cilantro,spice,LAT
220166,5012,avocado,plant,LAT
220166,16396,garlic powder,spice,LAT
216642,5375,bacon,animal,LAT
216642,4342,garlic,spice,LAT
216642,4279,carrot,plant,LAT
216642,4397,onion,plant,LAT
216642,4292,celery,plant,LAT
216642,10498,diced tomato,plantproduct,LAT
216642,2779,canned black beans,plantproduct,LAT
216642,20551,ground cumin,spice,LAT
216642,5592,hot sauce,condiment,LAT
216642,16261,sour cream,dairy,LAT
216642,16215,shredded Cheddar cheese,dairy,LAT
237008,4431,canned diced green chile peppers,plantproduct,LAT
237008,20551,ground cumin,spice,LAT
237008,6420,canola oil,condiment,LAT
237008,3717,fresh cilantro,spice,LAT
237008,5588,salsa,plantproduct,LAT
229643,1526,white sugar,condiment,LAT
229643,5111,lime,plant,LAT
229649,5111,lime,plant,LAT
229649,1526,white sugar,condiment,LAT
229649,3467,rum,condiment,LAT
228905,6305,vegetable oil,condiment,LAT
228905,5121,mango,plant,LAT
228905,5111,lime,plant,LAT
228905,3725,jalapeno pepper,plant,LAT
228905,20269,red onion,plant,LAT
228905,3717,fresh cilantro,spice,LAT
223277,20482,frying oil,condiment,LAT
223277,6305,vegetable oil,condiment,LAT
223277,4397,onion,plant,LAT
223277,4342,garlic,spice,LAT
223277,4279,carrot,plant,LAT
223277,16423,fresh thyme,spice,LAT
223277,20447,habanero pepper,plant,LAT
223277,7842,white vinegar,condiment,LAT
223277,1525,brown sugar,condiment,LAT
237014,6307,olive oil,condiment,LAT
237014,4397,onion,plant,LAT
237014,4342,garlic,spice,LAT
237014,3717,fresh cilantro,spice,LAT
237014,1526,white sugar,condiment,LAT
237014,20244,crushed red pepper,spice,LAT
237014,16258,heavy whipping cream,dairy,LAT
236904,2779,canned black beans,plantproduct,LAT
236904,4786,red bell pepper,plant,LAT
236904,4342,garlic,spice,LAT
236904,20551,ground cumin,spice,LAT
236904,16407,cayenne pepper,spice,LAT
236904,16215,shredded Cheddar cheese,dairy,LAT
235246,1684,all-purpose flour,grain,LAT
235246,4183,pork shoulder,animal,LAT
235246,6307,olive oil,condiment,LAT
235246,4397,onion,plant,LAT
235246,4431,canned diced green chile peppers,plantproduct,LAT
235246,4342,garlic,spice,LAT
235246,16403,dried oregano,spice,LAT
235246,20551,ground cumin,spice,LAT
215724,6307,olive oil,condiment,LAT
215724,4397,onion,plant,LAT
215724,4342,garlic,spice,LAT
215724,16406,ground black pepper,spice,LAT
215724,5111,lime,plant,LAT
222434,3795,coconut milk,plantproduct,LAT
222434,16294,sweetened condensed milk,dairy,LAT
222434,16424,vanilla extract,plantproduct,LAT
242124,6305,vegetable oil,condiment,LAT
242124,5140,orange juice,plantproduct,LAT
242124,5112,lime juice,plantproduct,LAT
242124,4342,garlic,spice,LAT
242124,20551,ground cumin,spice,LAT
242124,16403,dried oregano,spice,LAT
239675,16231,shredded Monterey Jack cheese,dairy,LAT
239675,16278,milk,dairy,LAT
239675,2351,corn tortilla,grain,LAT
239675,4572,tomato,plant,LAT
239675,4405,green onion,spice,LAT
239675,3717,fresh cilantro,spice,LAT
108361,5199,plantain,plantproduct,LAT
108361,3103,ground beef,animal,LAT
108361,4342,garlic,spice,LAT
108361,4397,onion,plant,LAT
108361,16406,ground black pepper,spice,LAT
108361,3717,fresh cilantro,spice,LAT
108361,4572,tomato,plant,LAT
108361,5592,hot sauce,condiment,LAT
84596,20384,whole chicken,animal,LAT
84596,5106,lemon,plant,LAT
84596,6307,olive oil,condiment,LAT
84596,16406,ground black pepper,spice,LAT
84596,16404,paprika,spice,LAT
84596,4397,onion,plant,LAT
84596,4432,green bell pepper,plant,LAT
84596,4786,red bell pepper,plant,LAT
84596,5140,orange juice,plantproduct,LAT
87050,5015,banana,plant,LAT
87050,5140,orange juice,plantproduct,LAT
87050,5107,lemon juice,plantproduct,LAT
87050,1526,white sugar,condiment,LAT
87050,16157,butter,dairy,LAT
145272,1684,all-purpose flour,grain,LAT
145272,16157,butter,dairy,LAT
145272,6420,canola oil,condiment,LAT
149479,1684,all-purpose flour,grain,LAT
149479,2356,baking powder,other,LAT
149479,16318,egg white,animal,LAT
149479,1526,white sugar,condiment,LAT
149479,16319,egg yolk,animal,LAT
149479,5140,orange juice,plantproduct,LAT
149479,16278,milk,dairy,LAT
149479,3795,coconut milk,plantproduct,LAT
149479,16294,sweetened condensed milk,dairy,LAT
152048,20482,frying oil,condiment,LAT
152048,5199,plantain,plantproduct,LAT
152048,16396,garlic powder,spice,LAT
186515,20384,whole chicken,animal,LAT
186515,4442,potato,plant,LAT
186515,4397,onion,plant,LAT
186515,16406,ground black pepper,spice,LAT
186515,16396,garlic powder,spice,LAT
186515,5012,avocado,plant,LAT
186515,3717,fresh cilantro,spice,LAT
186515,16261,sour cream,dairy,LAT
18914,4397,onion,plant,LAT
18914,4432,green bell pepper,plant,LAT
18914,4342,garlic,spice,LAT
18914,3717,fresh cilantro,spice,LAT
18914,6307,olive oil,condiment,LAT
18914,4442,potato,plant,LAT
20772,4397,onion,plant,LAT
20772,4342,garlic,spice,LAT
20772,16380,bay leaf,spice,LAT
25488,6494,chicken breast,animal,LAT
25488,4397,onion,plant,LAT
25488,4432,green bell pepper,plant,LAT
72976,4432,green bell pepper,plant,LAT
72976,6307,olive oil,condiment,LAT
72976,6494,chicken breast,animal,LAT
72976,4342,garlic,spice,LAT
56190,16317,egg,animal,LAT
56190,16294,sweetened condensed milk,dairy,LAT
56190,16347,evaporated milk,dairy,LAT
56190,3467,rum,condiment,LAT
56190,16401,ground nutmeg,spice,LAT
33056,1526,white sugar,condiment,LAT
33056,5107,lemon juice,plantproduct,LAT
33056,5121,mango,plant,LAT
33056,16294,sweetened condensed milk,dairy,LAT
33056,1636,cornstarch,plantproduct,LAT
33056,3467,rum,condiment,LAT
33056,16347,evaporated milk,dairy,LAT
33056,16317,egg,animal,LAT
19945,4572,tomato,plant,LAT
19945,4397,onion,plant,LAT
19945,3717,fresh cilantro,spice,LAT
19945,6305,vegetable oil,condiment,LAT
19945,2351,corn tortilla,grain,LAT
19945,5107,lemon juice,plantproduct,LAT
12757,2351,corn tortilla,grain,LAT
12757,6420,canola oil,condiment,LAT
12757,5107,lemon juice,plantproduct,LAT
12757,4342,garlic,spice,LAT
12757,16403,dried oregano,spice,LAT
12757,16215,shredded Cheddar cheese,dairy,LAT
12757,20482,frying oil,condiment,LAT
12796,5107,lemon juice,plantproduct,LAT
12796,5112,lime juice,plantproduct,LAT
12796,5140,orange juice,plantproduct,LAT
12796,4343,fresh ginger root,spice,LAT
12796,9725,extra-virgin olive oil,condiment,LAT
12796,3717,fresh cilantro,spice,LAT
12796,4397,onion,plant,LAT
12796,5012,avocado,plant,LAT
188282,6307,olive oil,condiment,LAT
188282,4397,onion,plant,LAT
188282,13968,chicken stock,animal,LAT
161609,5112,lime juice,plantproduct,LAT
161609,20244,crushed red pepper,spice,LAT
161609,4572,tomato,plant,LAT
161609,4397,onion,plant,LAT
161609,4432,green bell pepper,plant,LAT
237460,5199,plantain,plantproduct,LAT
237460,16278,milk,dairy,LAT
237460,16157,butter,dairy,LAT
237460,6420,canola oil,condiment,LAT
237460,3103,ground beef,animal,LAT
237460,4397,onion,plant,LAT
237460,4432,green bell pepper,plant,LAT
237460,4582,tomato sauce,plantproduct,LAT
237460,4342,garlic,spice,LAT
237460,16215,shredded Cheddar cheese,dairy,LAT
246193,16294,sweetened condensed milk,dairy,LAT
246193,16278,milk,dairy,LAT
246193,16317,egg,animal,LAT
246193,16339,unsalted butter,dairy,LAT
246193,1684,all-purpose flour,grain,LAT
246193,1526,white sugar,condiment,LAT
255919,16317,egg,animal,LAT
255919,1526,white sugar,condiment,LAT
255919,16157,butter,dairy,LAT
255919,16261,sour cream,dairy,LAT
255919,2356,baking powder,other,LAT
260557,4183,pork shoulder,animal,LAT
260557,5140,orange juice,plantproduct,LAT
260557,4397,onion,plant,LAT
260557,16403,dried oregano,spice,LAT
260557,3725,jalapeno pepper,plant,LAT
260557,4342,garlic,spice,LAT
260557,3717,fresh cilantro,spice,LAT
260557,20551,ground cumin,spice,LAT
260018,1650,white rice,grain,LAT
260018,20303,cinnamon stick,spice,LAT
260018,1526,white sugar,condiment,LAT
260018,16386,ground cinnamon,spice,LAT
210774,4442,potato,plant,LAT
210774,16157,butter,dairy,LAT
210774,16317,egg,animal,LAT
210774,6305,vegetable oil,condiment,LAT
210774,4342,garlic,spice,LAT
210774,4397,onion,plant,LAT
210774,4572,tomato,plant,LAT
210774,3640,tomato paste,plantproduct,LAT
210774,3103,ground beef,animal,LAT
210774,4409,fresh parsley,spice,LAT
210774,16407,cayenne pepper,spice,LAT
207840,4342,garlic,spice,LAT
207840,16403,dried oregano,spice,LAT
207840,16404,paprika,spice,LAT
207840,5140,orange juice,plantproduct,LAT
207840,5112,lime juice,plantproduct,LAT
207840,5107,lemon juice,plantproduct,LAT
207840,6307,olive oil,condiment,LAT
207840,4397,onion,plant,LAT
207840,16380,bay leaf,spice,LAT
207840,5460,beef stock,animal,LAT
207840,4442,potato,plant,LAT
214911,9725,extra-virgin olive oil,condiment,LAT
214911,16157,butter,dairy,LAT
214911,4342,garlic,spice,LAT
214911,4343,fresh ginger root,spice,LAT
214911,4405,green onion,spice,LAT
214911,16401,ground nutmeg,spice,LAT
214911,16317,egg,animal,LAT
235756,1735,masa harina,grain,LAT
235756,20482,frying oil,condiment,LAT
233023,3103,ground beef,animal,LAT
233023,16261,sour cream,dairy,LAT
233023,4372,shredded lettuce,plant,LAT
229856,6294,mayonnaise,condiment,LAT
229856,16261,sour cream,dairy,LAT
229856,3717,fresh cilantro,spice,LAT
229856,4405,green onion,spice,LAT
229856,16385,chili powder,spice,LAT
229856,5112,lime juice,plantproduct,LAT
229856,20551,ground cumin,spice,LAT
229856,6307,olive oil,condiment,LAT
229856,4397,onion,plant,LAT
229856,20244,crushed red pepper,spice,LAT
229856,16403,dried oregano,spice,LAT
229856,3725,jalapeno pepper,plant,LAT
231147,20269,red onion,plant,LAT
231147,4786,red bell pepper,plant,LAT
231147,4432,green bell pepper,plant,LAT
231147,16317,egg,animal,LAT
222903,6420,canola oil,condiment,LAT
222903,4397,onion,plant,LAT
222903,4279,carrot,plant,LAT
222903,1526,white sugar,condiment,LAT
222903,4342,garlic,spice,LAT
222903,4657,green chile pepper,plant,LAT
222903,4343,fresh ginger root,spice,LAT
222903,3717,fresh cilantro,spice,LAT
233846,4372,shredded lettuce,plant,LAT
233846,4572,tomato,plant,LAT
233846,16215,shredded Cheddar cheese,dairy,LAT
233846,4405,green onion,spice,LAT
214827,16406,ground black pepper,spice,LAT
214827,20551,ground cumin,spice,LAT
214827,16407,cayenne pepper,spice,LAT
214827,6294,mayonnaise,condiment,LAT
214827,5012,avocado,plant,LAT
214827,4572,tomato,plant,LAT
257865,20476,chipotle peppers in adobo sauce,plantproduct,LAT
257865,2351,corn tortilla,grain,LAT
257865,4397,onion,plant,LAT
257865,3717,fresh cilantro,spice,LAT
240508,16396,garlic powder,spice,LAT
240508,16406,ground black pepper,spice,LAT
240508,16403,dried oregano,spice,LAT
180842,1684,all-purpose flour,grain,LAT
180842,2356,baking powder,other,LAT
180842,16386,ground cinnamon,spice,LAT
180842,16401,ground nutmeg,spice,LAT
180842,16377,ground allspice,spice,LAT
180842,16317,egg,animal,LAT
180842,16278,milk,dairy,LAT
180842,1525,brown sugar,condiment,LAT
180842,16157,butter,dairy,LAT
180842,16424,vanilla extract,plantproduct,LAT
180842,5112,lime juice,plantproduct,LAT
180842,5219,raisin,plantproduct,LAT
180842,1525,brown sugar,condiment,LAT
187781,6307,olive oil,condiment,LAT
187781,16403,dried oregano,spice,LAT
187781,20551,ground cumin,spice,LAT
187781,4342,garlic,spice,LAT
187781,5592,hot sauce,condiment,LAT
187781,20244,crushed red pepper,spice,LAT
187781,5107,lemon juice,plantproduct,LAT
147376,4432,green bell pepper,plant,LAT
147376,4786,red bell pepper,plant,LAT
147376,4572,tomato,plant,LAT
147376,4405,green onion,spice,LAT
147376,3717,fresh cilantro,spice,LAT
147376,3701,tomatillo,plant,LAT
147376,4342,garlic,spice,LAT
75037,5121,mango,plant,LAT
75037,20269,red onion,plant,LAT
75037,3717,fresh cilantro,spice,LAT
75037,5112,lime juice,plantproduct,LAT
78213,6281,lard,animal,LAT
78213,1650,white rice,grain,LAT
78213,4342,garlic,spice,LAT
78213,4397,onion,plant,LAT
78213,20453,Roma (plum) tomato,plant,LAT
78213,4582,tomato sauce,plantproduct,LAT
78213,16133,chicken broth,animal,LAT
78213,16385,chili powder,spice,LAT
13139,16133,chicken broth,animal,LAT
13139,4397,onion,plant,LAT
13139,16406,ground black pepper,spice,LAT
13139,16417,dried thyme,spice,LAT
13139,4657,green chile pepper,plant,LAT
45614,6305,vegetable oil,condiment,LAT
45614,5375,bacon,animal,LAT
45614,4397,onion,plant,LAT
45614,4582,tomato sauce,plantproduct,LAT
45614,5106,lemon,plant,LAT
45614,1525,brown sugar,condiment,LAT
49679,6305,vegetable oil,condiment,LAT
49679,4397,onion,plant,LAT
49679,4572,tomato,plant,LAT
49679,4409,fresh parsley,spice,LAT
49679,4657,green chile pepper,plant,LAT
49679,3717,fresh cilantro,spice,LAT
49679,16406,ground black pepper,spice,LAT
49679,1526,white sugar,condiment,LAT
49679,6494,chicken breast,animal,LAT
49679,16386,ground cinnamon,spice,LAT
49679,20551,ground cumin,spice,LAT
49679,16380,bay leaf,spice,LAT
49679,5112,lime juice,plantproduct,LAT
49679,3717,fresh cilantro,spice,LAT
63580,20303,cinnamon stick,spice,LAT
63580,1526,white sugar,condiment,LAT
63580,20482,frying oil,condiment,LAT
63580,5219,raisin,plantproduct,LAT
63580,4397,onion,plant,LAT
63580,16215,shredded Cheddar cheese,dairy,LAT
67163,18794,whole clove,spice,LAT
67163,20303,cinnamon stick,spice,LAT
67163,16278,milk,dairy,LAT
67163,1526,white sugar,condiment,LAT
67163,16424,vanilla extract,plantproduct,LAT
73022,6307,olive oil,condiment,LAT
73022,4397,onion,plant,LAT
73022,4342,garlic,spice,LAT
73022,4582,tomato sauce,plantproduct,LAT
73022,1650,white rice,grain,LAT
73022,20453,Roma (plum) tomato,plant,LAT
73022,4397,onion,plant,LAT
73022,16318,egg white,animal,LAT
34196,1526,white sugar,condiment,LAT
34196,1684,all-purpose flour,grain,LAT
34196,2356,baking powder,other,LAT
34196,16317,egg,animal,LAT
34196,16278,milk,dairy,LAT
