_ - _ - recipe_id,_ - _ - ingredients - _ - ing_id,_ - _ - ingredients - _ - ing_name,cat
221226,20287,chile paste,condiment
221226,6309,sesame oil,condiment
221226,4405,green onion,spice
221031,20269,red onion,plant
221031,18868,rice vinegar,condiment
221031,4786,red bell pepper,plant
221031,4343,fresh ginger root,spice
245612,4405,green onion,spice
245612,4343,fresh ginger root,spice
245612,4342,garlic,spice
245612,16391,curry powder,spice
245612,20473,garam masala,spice
245612,18748,five-spice powder,spice
245612,3795,coconut milk,plantproduct
245612,5597,fish sauce,condiment
245612,1526,white sugar,condiment
245612,12057,Asian chili sauce,condiment
246028,4279,carrot,plant
246028,18868,rice vinegar,condiment
246028,6294,mayonnaise,condiment
246028,5595,hoisin sauce,condiment
246028,12057,Asian chili sauce,condiment
246028,3725,jalapeno pepper,plant
246028,3717,fresh cilantro,spice
263744,6309,sesame oil,condiment
263744,4342,garlic,spice
263744,2882,soy sauce,condiment
263744,16397,ground ginger,spice
263744,16406,ground black pepper,spice
263744,4405,green onion,spice
263744,3752,sesame seed,grain
263054,4397,onion,plant
263054,4342,garlic,spice
263054,4343,fresh ginger root,spice
263054,18868,rice vinegar,condiment
263054,2958,light soy sauce,condiment
263054,5596,oyster sauce,condiment
263054,15710,mirin,condiment
263054,5597,fish sauce,condiment
263054,12057,Asian chili sauce,condiment
263054,4273,bok choy,plant
263054,6305,vegetable oil,condiment
263054,16317,egg,animal
263054,3725,jalapeno pepper,plant
263054,4405,green onion,spice
263054,3717,fresh cilantro,spice
260699,6494,chicken breast,animal
260699,1684,all-purpose flour,grain
260699,16317,egg,animal
260699,2882,soy sauce,condiment
260699,1502,honey,animal
260699,1636,cornstarch,plantproduct
260699,16396,garlic powder,spice
260699,16397,ground ginger,spice
246030,22005,shrimp,animal
246030,4607,water chestnut,plant
246030,3717,fresh cilantro,spice
246030,4405,green onion,spice
246030,4342,garlic,spice
246030,4343,fresh ginger root,spice
246030,6309,sesame oil,condiment
246030,5597,fish sauce,condiment
246030,2882,soy sauce,condiment
246030,1526,white sugar,condiment
246030,16404,paprika,spice
246030,16407,cayenne pepper,spice
246030,3752,sesame seed,grain
246030,20482,frying oil,condiment
245773,6305,vegetable oil,condiment
245773,1651,white rice,grain
245773,16317,egg,animal
245773,4405,green onion,spice
245773,2882,soy sauce,condiment
241875,18844,ground coriander,spice
241875,20551,ground cumin,spice
241875,16396,garlic powder,spice
241875,16397,ground ginger,spice
241875,16386,ground cinnamon,spice
241875,16406,ground black pepper,spice
241875,16382,ground cardamom,spice
218999,18868,rice vinegar,condiment
218999,1526,white sugar,condiment
213807,5112,lime juice,plantproduct
213807,5597,fish sauce,condiment
213807,5596,oyster sauce,condiment
213807,6305,vegetable oil,condiment
213807,4342,garlic,spice
213807,4397,onion,plant
213807,4279,carrot,plant
213807,4335,cucumber,plant
213807,4421,frozen pea,plantproduct
213807,4786,red bell pepper,plant
213807,4572,tomato,plant
216707,6305,vegetable oil,condiment
216707,16400,mustard seed,spice
216707,4397,onion,plant
216707,16404,paprika,spice
216707,16418,ground turmeric,spice
232493,6305,vegetable oil,condiment
232493,16400,mustard seed,spice
232493,16390,cumin seed,spice
232493,4397,onion,plant
232493,4342,garlic,spice
232493,16418,ground turmeric,spice
232493,4516,spinach,plant
232493,4572,tomato,plant
232493,16407,cayenne pepper,spice
232493,3717,fresh cilantro,spice
141264,6307,olive oil,condiment
141264,4342,garlic,spice
141264,4397,onion,plant
141264,16397,ground ginger,spice
141264,20244,red pepper flakes,spice
141264,4786,red bell pepper,plant
141264,4529,zucchini,plant
141264,4378,fresh mushroom,plant
141264,1636,cornstarch,plantproduct
141264,1502,honey,animal
141264,22005,shrimp,animal
158229,2958,light soy sauce,condiment
158229,1526,white sugar,condiment
158229,1502,honey,animal
158229,4342,garlic,spice
158229,16406,ground black pepper,spice
210520,6305,vegetable oil,condiment
210520,4397,onion,plant
210520,4657,green chile pepper,plant
210520,4342,garlic,spice
210520,4343,fresh ginger root,spice
210520,4572,tomato,plant
210520,20473,garam masala,spice
210520,16418,ground turmeric,spice
210520,3717,fresh cilantro,spice
212952,6305,vegetable oil,condiment
212952,16317,egg,animal
212952,6305,vegetable oil,condiment
212952,4342,garlic,spice
212952,1650,white rice,grain
212952,2882,soy sauce,condiment
177185,6305,vegetable oil,condiment
177185,1526,white sugar,condiment
177185,4405,green onion,spice
177185,4657,green chile pepper,plant
177185,16406,ground black pepper,spice
177185,4663,shallot,plant
177185,4342,garlic,spice
177185,4405,green onion,spice
193835,5597,fish sauce,condiment
193835,4663,shallot,plant
193835,4342,garlic,spice
193835,16406,ground black pepper,spice
193835,20244,red pepper flakes,spice
193835,1526,white sugar,condiment
193835,1526,white sugar,condiment
193835,5112,lime juice,plantproduct
193835,4405,green onion,spice
193835,3717,fresh cilantro,spice
59252,4529,zucchini,plant
59252,4405,green onion,spice
59252,7842,white vinegar,condiment
59252,2882,soy sauce,condiment
59252,1526,white sugar,condiment
59252,6309,sesame oil,condiment
59252,16406,ground black pepper,spice
72335,1525,brown sugar,condiment
72335,15709,sake,condiment
72335,2882,soy sauce,condiment
72335,1502,honey,animal
72335,6304,peanut oil,condiment
72335,20287,chile paste,condiment
72335,4342,garlic,spice
72335,4343,fresh ginger root,spice
72335,4405,green onion,spice
72335,3717,fresh cilantro,spice
74733,4786,red bell pepper,plant
74733,16391,curry powder,spice
74733,5107,lemon juice,plantproduct
46849,16157,butter,dairy
46849,7842,white vinegar,condiment
46849,6294,mayonnaise,condiment
46849,1526,white sugar,condiment
46849,16406,ground black pepper,spice
111327,3718,lemon grass,plant
111327,4343,fresh ginger root,spice
111327,4342,garlic,spice
111327,3717,fresh cilantro,spice
111327,6304,peanut oil,condiment
111327,5112,lime juice,plantproduct
111327,18868,rice vinegar,condiment
111327,15710,mirin,condiment
111327,2882,soy sauce,condiment
111327,4343,fresh ginger root,spice
111327,5597,fish sauce,condiment
111327,4342,garlic,spice
111327,2858,peanut butter,grain
111327,6304,peanut oil,condiment
111327,18860,fresh mint,plant
111327,3717,fresh cilantro,spice
111327,2850,peanuts,grain
125520,3752,sesame seed,grain
125520,1526,white sugar,condiment
125520,7842,white vinegar,condiment
125520,6305,vegetable oil,condiment
125520,4342,garlic,spice
82792,2882,soy sauce,condiment
82792,6309,sesame oil,condiment
82792,4343,fresh ginger root,spice
18453,20551,ground cumin,spice
18453,16385,chili powder,spice
18453,3717,fresh cilantro,spice
18453,6379,vegetable oil,condiment
18453,16158,plain yogurt,dairy
18453,16278,milk,dairy
18453,16407,cayenne pepper,spice
21407,6305,vegetable oil,condiment
21407,4432,red bell pepper,plant
21407,4397,onion,plant
21407,20194,bean sprouts,plant
21407,4607,water chestnut,plant
21407,2882,soy sauce,condiment
21407,16317,egg,animal
21407,6305,vegetable oil,condiment
21407,1636,cornstarch,plantproduct
21407,16133,chicken broth,animal
21407,2882,soy sauce,condiment
23954,16317,egg,animal
23954,2882,soy sauce,condiment
23954,4397,onion,plant
23954,6305,vegetable oil,condiment
23954,4279,carrot,plant
23954,4335,cucumber,plant
24269,1728,rice noodles,grain
24269,6305,vegetable oil,condiment
24269,3709,red chile pepper,spice
24269,2940,peanuts,grain
24269,3717,fresh cilantro,spice
24820,1526,white sugar,condiment
24820,4572,tomato,plant
24820,20269,red onion,plant
24820,3717,fresh cilantro,spice
24820,5111,lime,plant
46300,1526,white sugar,condiment
46300,5107,lemon juice,plantproduct
35580,1650,white rice,grain
35580,6309,sesame oil,condiment
35580,4397,onion,plant
35580,4342,garlic,spice
35580,4657,green chile pepper,plant
35580,4279,carrot,plant
35580,4292,celery,plant
35580,2882,soy sauce,condiment
35580,4335,cucumber,plant
35580,16317,egg,animal
19381,4267,cabbage,plant
19381,4405,green onion,spice
19381,3717,fresh cilantro,spice
19381,6379,vegetable oil,condiment
19381,18868,rice vinegar,condiment
14055,6420,canola oil,condiment
14055,4342,garlic,spice
14055,3795,coconut milk,plantproduct
14055,4343,fresh ginger root,spice
14055,4279,carrot,plant
14055,4786,red bell pepper,plant
14055,4405,green onion,spice
14055,16317,egg,animal
14055,4405,green onion,spice
6842,16157,butter,dairy
6842,16317,egg,animal
6842,1526,white sugar,condiment
6842,1684,all-purpose flour,grain
6844,1526,white sugar,condiment
6844,16317,egg,animal
11965,4279,carrot,plant
11965,20269,red onion,plant
11965,6379,vegetable oil,condiment
11965,1526,white sugar,condiment
12822,4342,garlic,spice
12822,4343,fresh ginger root,spice
12822,6309,sesame oil,condiment
84009,6307,olive oil,condiment
84009,4343,fresh ginger root,spice
84009,4342,garlic,spice
84009,4397,onion,plant
84009,4292,celery,plant
84009,16391,curry powder,spice
84009,18844,ground coriander,spice
84009,18748,five-spice powder,spice
84009,16418,ground turmeric,spice
84009,4279,carrot,plant
84009,4442,potato,plant
84009,4529,zucchini,plant
84107,3717,fresh cilantro,spice
84107,5107,lemon juice,plantproduct
84107,20551,ground cumin,spice
84107,16158,plain yogurt,dairy
106232,6307,olive oil,condiment
106232,4343,fresh ginger root,spice
106232,4342,garlic,spice
106232,15709,sake,condiment
106232,15710,mirin,condiment
50310,16317,egg,animal
50310,1636,cornstarch,plantproduct
50310,1526,white sugar,condiment
50310,7842,white vinegar,condiment
50310,4279,carrot,plant
50310,4432,red bell pepper,plant
50310,6305,vegetable oil,condiment
72483,6307,olive oil,condiment
72483,16158,plain yogurt,dairy
72483,7842,white vinegar,condiment
72483,4397,onion,plant
72483,4342,garlic,spice
72483,4657,green chile pepper,plant
72483,4572,tomato,plant
72483,20473,garam masala,spice
72483,3717,fresh cilantro,spice
72483,16380,bay leaf,spice
72483,18684,cardamom,spice
72483,18684,cardamom,spice
72483,20303,cinnamon stick,spice
72488,16158,plain yogurt,dairy
72488,5107,lemon juice,plantproduct
72488,16391,curry powder,spice
72488,16396,garlic powder,spice
72488,6494,chicken breast,animal
72488,1684,all-purpose flour,grain
76031,4343,fresh ginger root,spice
76031,4405,green onion,spice
76031,2882,soy sauce,condiment
76031,1636,cornstarch,plantproduct
63362,2882,soy sauce,condiment
63362,1526,white sugar,condiment
63362,16397,ground ginger,spice
63362,1636,cornstarch,plantproduct
63362,20244,red pepper flakes,spice
63362,16396,garlic powder,spice
63362,6494,chicken breast,animal
63362,6305,vegetable oil,condiment
63362,4432,red bell pepper,plant
63362,4397,onion,plant
69861,6307,olive oil,condiment
69861,6294,mayonnaise,condiment
69861,5107,lemon juice,plantproduct
69861,4342,garlic,spice
69861,1526,white sugar,condiment
69861,16407,cayenne pepper,spice
203128,2882,soy sauce,condiment
203128,6309,sesame oil,condiment
203128,4342,garlic,spice
203128,4343,fresh ginger root,spice
203128,16397,ground ginger,spice
203128,1525,brown sugar,condiment
203128,8336,rice wine,condiment
203128,16406,ground black pepper,spice
203128,4279,carrot,plant
203128,4442,potato,plant
203128,4405,green onion,spice
203128,4397,onion,plant
212991,2882,soy sauce,condiment
212991,6307,olive oil,condiment
212991,4442,potato,plant
212991,6307,olive oil,condiment
212991,4397,onion,plant
212991,4342,garlic,spice
212991,4572,tomato,plant
212991,4432,red bell pepper,plant
212931,6307,olive oil,condiment
212931,4397,onion,plant
212931,4342,garlic,spice
212931,5597,fish sauce,condiment
212931,16133,chicken broth,animal
212931,4405,green onion,spice
212751,6307,olive oil,condiment
212751,4432,red bell pepper,plant
212751,3725,jalapeno pepper,plant
212751,4343,fresh ginger root,spice
212751,4342,garlic,spice
212751,16380,bay leaf,spice
212751,18844,ground coriander,spice
212751,16407,cayenne pepper,spice
212751,16418,ground turmeric,spice
212751,16390,cumin seed,spice
212751,16382,ground cardamom,spice
212751,16406,ground black pepper,spice
212751,16386,ground cinnamon,spice
212751,4572,tomato,plant
212751,3795,coconut milk,plantproduct
159029,2882,soy sauce,condiment
159029,1636,cornstarch,plantproduct
159029,16396,garlic powder,spice
159029,20244,red pepper flakes,spice
159029,6305,vegetable oil,condiment
159029,4343,fresh ginger root,spice
159029,6494,chicken breast,animal
159029,4405,green onion,spice
165713,16157,butter,dairy
165713,4397,onion,plant
165713,4342,garlic,spice
165713,16406,ground black pepper,spice
165713,3717,fresh cilantro,spice
165713,20287,chile paste,condiment
165713,5107,lemon juice,plantproduct
160793,6420,canola oil,condiment
160793,18868,rice vinegar,condiment
160793,2882,soy sauce,condiment
160793,15710,mirin,condiment
160793,3752,sesame seed,grain
160793,4279,carrot,plant
166417,6305,vegetable oil,condiment
166417,4342,garlic,spice
166417,4397,onion,plant
166417,4176,ground pork,animal
166417,1526,white sugar,condiment
137903,4342,garlic,spice
137903,4784,red chili pepper,spice
137903,4663,shallot,plant
137903,1525,brown sugar,condiment
137903,6307,olive oil,condiment
231544,2882,soy sauce,condiment
231544,4342,garlic,spice
231544,16380,bay leaf,spice
231544,16396,garlic powder,spice
231544,16406,ground black pepper,spice
231544,6379,vegetable oil,condiment
231544,4342,garlic,spice
223567,18868,rice vinegar,condiment
223567,6307,olive oil,condiment
223567,2858,peanut butter,grain
223567,2882,soy sauce,condiment
223567,1525,brown sugar,condiment
223567,4343,fresh ginger root,spice
223567,4342,garlic,spice
223231,4397,onion,plant
223231,4343,fresh ginger root,spice
223231,4342,garlic,spice
223231,1728,rice noodles,grain
223231,16133,chicken broth,animal
223231,6305,vegetable oil,condiment
223231,4397,onion,plant
223231,16418,ground turmeric,spice
223231,16404,paprika,spice
223231,16407,cayenne pepper,spice
223231,3795,coconut milk,plantproduct
223231,4405,green onion,spice
223231,3717,fresh cilantro,spice
223231,5597,fish sauce,condiment
223231,16391,curry powder,spice
229499,4273,bok choy,plant
229499,6307,olive oil,condiment
229499,4343,fresh ginger root,spice
229499,4342,garlic,spice
229499,16418,ground turmeric,spice
229499,16391,curry powder,spice
229499,20244,red pepper flakes,spice
229499,16406,ground black pepper,spice
228953,1650,white rice,grain
228953,18868,rice vinegar,condiment
228953,1526,white sugar,condiment
228953,6294,mayonnaise,condiment
228953,4335,cucumber,plant
228953,2882,soy sauce,condiment
217031,16317,egg,animal
217031,16406,ground black pepper,spice
217031,15710,mirin,condiment
217031,2882,soy sauce,condiment
217031,4343,fresh ginger root,spice
217031,6305,vegetable oil,condiment
216146,6305,vegetable oil,condiment
216146,4397,onion,plant
216146,16418,ground turmeric,spice
213001,7842,white vinegar,condiment
213001,2882,soy sauce,condiment
213001,4397,onion,plant
213001,4342,garlic,spice
213001,16380,bay leaf,spice
213001,1526,white sugar,condiment
220114,6494,chicken breast,animal
220114,2882,soy sauce,condiment
220114,6305,vegetable oil,condiment
220114,1526,white sugar,condiment
220114,1636,cornstarch,plantproduct
220114,4279,carrot,plant
220114,4397,onion,plant
220114,4432,red bell pepper,plant
221030,4273,bok choy,plant
221030,18868,rice vinegar,condiment
221030,6309,sesame oil,condiment
221030,4279,carrot,plant
221030,3752,sesame seed,grain
220409,20482,frying oil,condiment
220409,16317,egg,animal
220409,1684,all-purpose flour,grain
220409,6494,chicken breast,animal
220409,1636,cornstarch,plantproduct
220409,5596,oyster sauce,condiment
220409,16408,ground white pepper,spice
220409,4405,green onion,spice
240155,12057,Asian chili sauce,condiment
240155,2882,soy sauce,condiment
240155,15710,mirin,condiment
240155,5112,lime juice,plantproduct
240155,16157,butter,dairy
240155,1525,brown sugar,condiment
240155,4343,fresh ginger root,spice
240155,3717,fresh cilantro,spice
240155,5111,lime,plant
239487,6420,canola oil,condiment
239487,16317,egg,animal
239487,4279,carrot,plant
239487,4342,garlic,spice
239487,4421,frozen pea,plantproduct
239487,4405,green onion,spice
239487,2882,soy sauce,condiment
238808,6379,vegetable oil,condiment
238808,4343,fresh ginger root,spice
238808,18794,whole clove,spice
238808,20303,cinnamon stick,spice
238808,18684,cardamom,spice
238808,4397,onion,plant
238808,4342,garlic,spice
238808,1526,white sugar,condiment
238808,16380,bay leaf,spice
238808,5597,fish sauce,condiment
238808,2882,soy sauce,condiment
238808,20194,bean sprouts,plant
238808,3725,jalapeno pepper,plant
261223,2958,light soy sauce,condiment
261223,1526,white sugar,condiment
261223,16396,garlic powder,spice
261223,16397,ground ginger,spice
261223,1636,cornstarch,plantproduct
266351,6305,vegetable oil,condiment
266351,1526,white sugar,condiment
266351,4405,green onion,spice
266351,16407,cayenne pepper,spice
266351,6309,sesame oil,condiment
266351,5595,hoisin sauce,condiment
263821,6305,vegetable oil,condiment
263821,6309,sesame oil,condiment
263821,1684,all-purpose flour,grain
263821,1684,all-purpose flour,grain
263821,4405,green onion,spice
263821,6305,vegetable oil,condiment
237195,2882,soy sauce,condiment
237195,5107,lemon juice,plantproduct
237195,2858,peanut butter,grain
237195,4342,garlic,spice
237195,16391,curry powder,spice
237195,1525,brown sugar,condiment
237195,6494,chicken breast,animal
246165,6309,sesame oil,condiment
246165,18748,five-spice powder,spice
246165,2958,light soy sauce,condiment
246165,1525,brown sugar,condiment
246165,5597,fish sauce,condiment
246165,20244,red pepper flakes,spice
246165,16397,ground ginger,spice
246165,4378,fresh mushroom,plant
246165,4397,onion,plant
246165,4279,carrot,plant
246165,16317,egg,animal
246165,4405,green onion,spice
245011,6305,vegetable oil,condiment
245011,16396,garlic powder,spice
245011,4397,onion,plant
245011,1525,brown sugar,condiment
245011,2882,soy sauce,condiment
245011,16397,ground ginger,spice
245011,12057,Asian chili sauce,condiment
245011,1728,rice noodles,grain
245011,4279,carrot,plant
245011,4267,cabbage,plant
245011,4432,red bell pepper,plant
245011,4786,red bell pepper,plant
245011,4292,celery,plant
256328,5595,hoisin sauce,condiment
256328,1526,white sugar,condiment
256328,2882,soy sauce,condiment
256328,4342,garlic,spice
256328,18748,five-spice powder,spice
257718,4342,garlic,spice
257718,3718,lemon grass,plant
257718,4343,fresh ginger root,spice
257718,4397,onion,plant
257718,5597,fish sauce,condiment
257718,2882,soy sauce,condiment
257718,20551,ground cumin,spice
257718,16418,ground turmeric,spice
257718,16407,cayenne pepper,spice
257718,1525,brown sugar,condiment
257718,6305,vegetable oil,condiment
246559,4342,garlic,spice
246559,4343,fresh ginger root,spice
246559,20473,garam masala,spice
246559,16418,ground turmeric,spice
246559,6494,chicken breast,animal
246559,6307,olive oil,condiment
246559,4397,onion,plant
246559,4572,tomato,plant
246559,18794,whole clove,spice
246559,18684,cardamom,spice
246559,20303,cinnamon stick,spice
246559,16390,cumin seed,spice
221107,20269,red onion,plant
221107,4786,red bell pepper,plant
221107,4279,carrot,plant
221107,6307,olive oil,condiment
221107,1502,honey,animal
221107,6294,mayonnaise,condiment
221107,16407,cayenne pepper,spice
221322,16408,ground white pepper,spice
221322,2858,peanut butter,grain
221322,1525,brown sugar,condiment
221322,4342,garlic,spice
221322,5112,lime juice,plantproduct
222121,5107,lemon juice,plantproduct
222121,4342,garlic,spice
222121,2882,soy sauce,condiment
222121,1525,brown sugar,condiment
217331,3709,red chile pepper,spice
217331,20303,cinnamon stick,spice
217331,16390,cumin seed,spice
217331,18794,whole clove,spice
217331,16418,ground turmeric,spice
217331,7842,white vinegar,condiment
217331,6305,vegetable oil,condiment
217331,4397,onion,plant
217331,4342,garlic,spice
217331,4343,fresh ginger root,spice
217331,4657,green chile pepper,plant
217331,7842,white vinegar,condiment
218971,6305,vegetable oil,condiment
218971,6494,chicken breast,animal
218971,4342,garlic,spice
218971,4343,fresh ginger root,spice
218971,2882,soy sauce,condiment
218971,6309,sesame oil,condiment
218971,4607,water chestnut,plant
218971,4279,carrot,plant
218971,4252,broccoli,plant
218971,4786,red bell pepper,plant
218971,4405,green onion,spice
218971,4292,celery,plant
218971,4529,zucchini,plant
218971,4412,snow pea,plant
218971,4378,fresh mushroom,plant
223030,6494,chicken breast,animal
223030,2882,soy sauce,condiment
223030,4342,garlic,spice
223030,20244,red pepper flakes,spice
223030,1502,honey,animal
223030,5112,lime juice,plantproduct
222818,3795,coconut milk,plantproduct
222818,3717,fresh cilantro,spice
222818,4405,green onion,spice
222818,5112,lime juice,plantproduct
222818,4343,fresh ginger root,spice
222818,4342,garlic,spice
222818,5597,fish sauce,condiment
222818,3717,fresh cilantro,spice
222818,4405,green onion,spice
231286,3717,fresh cilantro,spice
231286,4342,garlic,spice
231286,4343,fresh ginger root,spice
231286,20551,ground cumin,spice
231286,16406,ground black pepper,spice
132609,4267,cabbage,plant
132609,4279,carrot,plant
132609,16317,egg,animal
132609,2882,soy sauce,condiment
132609,16157,butter,dairy
147070,6307,olive oil,condiment
147070,4397,onion,plant
147070,4342,garlic,spice
147070,4343,fresh ginger root,spice
147070,22005,shrimp,animal
147070,4412,snow pea,plant
147070,3717,fresh cilantro,spice
206172,16278,milk,dairy
206172,1502,honey,animal
206172,16382,ground cardamom,spice
212984,4786,red bell pepper,plant
212984,4432,red bell pepper,plant
212984,20269,red onion,plant
212984,4657,green chile pepper,plant
212984,4343,fresh ginger root,spice
212984,4279,carrot,plant
212984,7842,white vinegar,condiment
212984,1526,white sugar,condiment
202421,2850,peanuts,grain
202421,6420,canola oil,condiment
202421,2882,soy sauce,condiment
202421,5112,lime juice,plantproduct
202421,1526,white sugar,condiment
205681,6307,olive oil,condiment
205681,4342,garlic,spice
205681,20244,red pepper flakes,spice
205681,4343,fresh ginger root,spice
205681,2882,soy sauce,condiment
205681,1502,honey,animal
205681,6309,sesame oil,condiment
205681,5111,lime,plant
205681,3752,sesame seed,grain
190943,18868,rice vinegar,condiment
190943,6294,mayonnaise,condiment
190943,16385,chili powder,spice
190943,4335,cucumber,plant
190943,4279,carrot,plant
178047,6309,sesame oil,condiment
178047,2882,soy sauce,condiment
178047,16396,garlic powder,spice
178047,16397,ground ginger,spice
178047,16406,ground black pepper,spice
178047,4405,green onion,spice
178047,4607,water chestnut,plant
178047,6304,peanut oil,condiment
71224,6305,vegetable oil,condiment
71224,4397,onion,plant
71224,4342,garlic,spice
71224,4572,tomato,plant
71224,4442,potato,plant
71224,5597,fish sauce,condiment
47576,6307,olive oil,condiment
47576,3709,red chile pepper,spice
47576,4342,garlic,spice
47576,4343,fresh ginger root,spice
47576,6494,chicken breast,animal
47576,2882,soy sauce,condiment
47576,5107,lemon juice,plantproduct
105430,4342,garlic,spice
105430,6307,olive oil,condiment
105430,4176,ground pork,animal
105430,2882,soy sauce,condiment
105430,4405,green onion,spice
107870,6307,olive oil,condiment
107870,4342,garlic,spice
107870,4343,fresh ginger root,spice
107870,5597,fish sauce,condiment
107870,2958,light soy sauce,condiment
107870,6309,sesame oil,condiment
107870,6305,vegetable oil,condiment
107870,4342,garlic,spice
107870,4405,green onion,spice
107870,4397,onion,plant
107870,5112,lime juice,plantproduct
107870,16159,fresh basil,spice
107870,18860,fresh mint,plant
107870,20244,red pepper flakes,spice
107870,16406,ground black pepper,spice
107870,3717,fresh cilantro,spice
109293,4397,onion,plant
109293,4405,green onion,spice
109293,4343,fresh ginger root,spice
109293,6309,sesame oil,condiment
109293,20244,red pepper flakes,spice
109293,3717,fresh cilantro,spice
97589,16157,butter,dairy
97589,6305,vegetable oil,condiment
97589,4397,onion,plant
97589,16391,curry powder,spice
97589,6494,chicken breast,animal
97589,3795,coconut milk,plantproduct
97589,2940,peanuts,grain
103714,5112,lime juice,plantproduct
103714,3725,jalapeno pepper,plant
103714,4342,garlic,spice
103714,4343,fresh ginger root,spice
103714,18844,ground coriander,spice
103714,1525,brown sugar,condiment
103714,1636,cornstarch,plantproduct
87313,1728,rice noodles,grain
87313,3686,ketchup,condiment
87313,5112,lime juice,plantproduct
87313,2882,soy sauce,condiment
87313,1526,white sugar,condiment
87313,20287,chile paste,condiment
87313,6305,vegetable oil,condiment
87313,4342,garlic,spice
87313,16317,egg,animal
87313,20194,bean sprouts,plant
87313,2940,peanuts,grain
87313,4405,green onion,spice
12702,6305,vegetable oil,condiment
12702,4342,garlic,spice
12702,4397,onion,plant
12702,4292,celery,plant
12702,5597,fish sauce,condiment
12702,1526,white sugar,condiment
12702,16406,ground black pepper,spice
17042,4343,fresh ginger root,spice
17042,4342,garlic,spice
17042,3717,fresh cilantro,spice
17042,20551,ground cumin,spice
17042,3709,red chile pepper,spice
17042,5107,lemon juice,plantproduct
33387,4572,tomato,plant
33387,4343,fresh ginger root,spice
33387,4342,garlic,spice
33387,1526,white sugar,condiment
33387,4397,onion,plant
33387,16385,chili powder,spice
33387,16404,paprika,spice
42982,4335,cucumber,plant
42982,18860,fresh mint,plant
42982,3717,fresh cilantro,spice
42982,4343,fresh ginger root,spice
42982,4784,red chili pepper,spice
42982,5112,lime juice,plantproduct
42982,5597,fish sauce,condiment
42982,1525,brown sugar,condiment
20243,6307,olive oil,condiment
20243,20303,cinnamon stick,spice
20243,18684,cardamom,spice
20243,18794,whole clove,spice
20243,18771,curry leaf,spice
20243,4663,shallot,plant
20243,4342,garlic,spice
20243,4343,fresh ginger root,spice
20243,3795,coconut milk,plantproduct
20243,6494,chicken breast,animal
25181,16158,plain yogurt,dairy
25181,4343,fresh ginger root,spice
25181,1526,white sugar,condiment
25181,16407,cayenne pepper,spice
25181,16386,ground cinnamon,spice
43784,3795,coconut milk,plantproduct
43784,4343,fresh ginger root,spice
43784,20269,red onion,plant
43784,16385,chili powder,spice
45812,6309,sesame oil,condiment
45812,4657,green chile pepper,plant
45812,6494,chicken breast,animal
45812,2958,light soy sauce,condiment
45812,5597,fish sauce,condiment
45812,1526,white sugar,condiment
45812,4405,green onion,spice
33677,4397,onion,plant
33677,16385,chili powder,spice
33677,16406,ground black pepper,spice
33677,20551,ground cumin,spice
33677,16382,ground cardamom,spice
33677,6305,vegetable oil,condiment
33677,16158,plain yogurt,dairy
33677,20244,red pepper flakes,spice
28472,16418,ground turmeric,spice
28472,18844,ground coriander,spice
28472,16406,ground black pepper,spice
28472,16385,chili powder,spice
28472,6305,vegetable oil,condiment
28472,16400,mustard seed,spice
28472,4397,onion,plant
28472,18771,curry leaf,spice
28472,3795,coconut milk,plantproduct
28472,5112,lime juice,plantproduct
15182,5107,lemon juice,plantproduct
15182,16278,milk,dairy
15182,6379,vegetable oil,condiment
15182,1525,brown sugar,condiment
15182,1684,all-purpose flour,grain
15182,16386,ground cinnamon,spice
15182,4279,carrot,plant
19385,6309,sesame oil,condiment
19385,4342,garlic,spice
19385,20269,red onion,plant
19385,4378,fresh mushroom,plant
19385,4279,carrot,plant
19385,4516,spinach,plant
19915,6294,mayonnaise,condiment
19915,4405,green onion,spice
11701,6309,sesame oil,condiment
11701,6309,sesame oil,condiment
11701,2882,soy sauce,condiment
11701,6304,peanut oil,condiment
11701,4342,garlic,spice
8670,6305,vegetable oil,condiment
8670,6494,chicken breast,animal
8670,4397,onion,plant
8670,4657,green chile pepper,plant
8670,18844,ground coriander,spice
8670,20473,garam masala,spice
8670,16418,ground turmeric,spice
8670,16385,chili powder,spice
8670,3717,fresh cilantro,spice
8579,3718,lemon grass,plant
8579,4342,garlic,spice
8579,16408,ground white pepper,spice
13259,16157,butter,dairy
13259,4397,onion,plant
13259,4279,carrot,plant
13259,4292,celery,plant
13259,4432,red bell pepper,plant
13259,6494,chicken breast,animal
13259,1684,all-purpose flour,grain
13259,16391,curry powder,spice
13259,18794,whole clove,spice
13259,1651,white rice,grain
81186,16278,milk,dairy
81186,1502,honey,animal
99381,4176,ground pork,animal
99381,16317,egg,animal
99381,2882,soy sauce,condiment
99381,1526,white sugar,condiment
99381,16406,ground black pepper,spice
99381,16278,milk,dairy
99381,4252,broccoli,plant
107193,4342,garlic,spice
107193,16391,curry powder,spice
107193,1684,all-purpose flour,grain
107193,20482,frying oil,condiment
126772,6305,vegetable oil,condiment
126772,3718,lemon grass,plant
126772,5597,fish sauce,condiment
126772,16391,curry powder,spice
126772,1636,cornstarch,plantproduct
126772,3717,fresh cilantro,spice
104564,6305,vegetable oil,condiment
104564,4397,onion,plant
104564,4342,garlic,spice
104564,2882,soy sauce,condiment
104564,5597,fish sauce,condiment
104564,4572,tomato,plant
107289,4397,onion,plant
